title,summary,authors,published,updated,url,pdf_url,matched_query,year
"Using Augmented Reality to Assess and Modify Mobile Manipulator Surface
  Repair Plans","Industrial robotics are redefining inspection and maintenance routines across
multiple sectors, enhancing safety, efficiency, and environmental
sustainability. In outdoor industrial facilities, it is crucial to inspect and
repair complex surfaces affected by corrosion. To address this challenge,
mobile manipulators have been developed to navigate these facilities, identify
corroded areas, and apply protective coatings. However, given that this
technology is still in its infancy and the consequences of improperly coating
essential equipment can be significant, human oversight is necessary to review
the robot's corrosion identification and repair plan. We present a practical
and scalable Augmented Reality (AR)-based system designed to empower
non-experts to visualize, modify, and approve robot-generated surface corrosion
repair plans in real-time. Built upon an AR-based human-robot interaction
framework, Augmented Robot Environment (AugRE), we developed a comprehensive AR
application module called Situational Task Accept and Repair (STAR). STAR
allows users to examine identified corrosion images, point cloud data, and
robot navigation objectives overlaid on the physical environment within these
industrial environments. Users are able to additionally make adjustments to the
robot repair plan in real-time using interactive holographic volumes, excluding
critical nearby equipment that might be at risk of coating overspray. We
demonstrate the entire system using a Microsoft HoloLens 2 and a dual-arm
mobile manipulator. Our future research will focus on evaluating user
experience, system robustness, and real-world validation.","Frank Regal, Steven Swanbeck, Fabian Parra, Jared Rosenbaum, Mitch Pryor",2023-11-02T04:34:57Z,2023-11-02T04:34:57Z,http://arxiv.org/abs/2311.00988v1,http://arxiv.org/pdf/2311.00988v1.pdf,all:robot arm AND all:mobile base AND submittedDate:[202309062236 TO 202509052236],2023
"SparseByteNN: A Novel Mobile Inference Acceleration Framework Based on
  Fine-Grained Group Sparsity","To address the challenge of increasing network size, researchers have
developed sparse models through network pruning. However, maintaining model
accuracy while achieving significant speedups on general computing devices
remains an open problem. In this paper, we present a novel mobile inference
acceleration framework SparseByteNN, which leverages fine-grained kernel
sparsity to achieve real-time execution as well as high accuracy. Our framework
consists of two parts: (a) A fine-grained kernel sparsity schema with a
sparsity granularity between structured pruning and unstructured pruning. It
designs multiple sparse patterns for different operators. Combined with our
proposed whole network rearrangement strategy, the schema achieves a high
compression rate and high precision at the same time. (b) Inference engine
co-optimized with the sparse pattern. The conventional wisdom is that this
reduction in theoretical FLOPs does not translate into real-world efficiency
gains. We aim to correct this misconception by introducing a family of
efficient sparse kernels for ARM and WebAssembly. Equipped with our efficient
implementation of sparse primitives, we show that sparse versions of
MobileNet-v1 outperform strong dense baselines on the efficiency-accuracy
curve. Experimental results on Qualcomm 855 show that for 30% sparse
MobileNet-v1, SparseByteNN achieves 1.27x speedup over the dense version and
1.29x speedup over the state-of-the-art sparse inference engine MNN with a
slight accuracy drop of 0.224%. The source code of SparseByteNN will be
available at https://github.com/lswzjuer/SparseByteNN","Haitao Xu, Songwei Liu, Yuyang Xu, Shuai Wang, Jiashi Li, Chenqian Yan, Liangqiang Li, Lean Fu, Xin Pan, Fangmin Chen",2023-10-30T13:08:48Z,2023-10-30T13:08:48Z,http://arxiv.org/abs/2310.19509v1,http://arxiv.org/pdf/2310.19509v1.pdf,all:robot arm AND all:mobile base AND submittedDate:[202309062236 TO 202509052236],2023
"AdaptiX -- A Transitional XR Framework for Development and Evaluation of
  Shared Control Applications in Assistive Robotics","With the ongoing efforts to empower people with mobility impairments and the
increase in technological acceptance by the general public, assistive
technologies, such as collaborative robotic arms, are gaining popularity. Yet,
their widespread success is limited by usability issues, specifically the
disparity between user input and software control along the autonomy continuum.
To address this, shared control concepts provide opportunities to combine the
targeted increase of user autonomy with a certain level of computer assistance.
This paper presents the free and open-source AdaptiX XR framework for
developing and evaluating shared control applications in a high-resolution
simulation environment. The initial framework consists of a simulated robotic
arm with an example scenario in Virtual Reality (VR), multiple standard control
interfaces, and a specialized recording/replay system. AdaptiX can easily be
extended for specific research needs, allowing Human-Robot Interaction (HRI)
researchers to rapidly design and test novel interaction methods, intervention
strategies, and multi-modal feedback techniques, without requiring an actual
physical robotic arm during the early phases of ideation, prototyping, and
evaluation. Also, a Robot Operating System (ROS) integration enables the
controlling of a real robotic arm in a PhysicalTwin approach without any
simulation-reality gap. Here, we review the capabilities and limitations of
AdaptiX in detail and present three bodies of research based on the framework.
AdaptiX can be accessed at https://adaptix.robot-research.de.","Max Pascher, Felix Ferdinand Goldau, Kirill Kronhardt, Udo Frese, Jens Gerken",2023-10-24T14:44:41Z,2024-05-17T16:43:15Z,http://arxiv.org/abs/2310.15887v3,http://arxiv.org/pdf/2310.15887v3.pdf,all:robot arm AND all:mobile base AND submittedDate:[202309062236 TO 202509052236],2023
"Robot-Assisted Navigation for Visually Impaired through Adaptive
  Impedance and Path Planning","This paper presents a framework to navigate visually impaired people through
unfamiliar environments by means of a mobile manipulator. The Human-Robot
system consists of three key components: a mobile base, a robotic arm, and the
human subject who gets guided by the robotic arm via physically coupling their
hand with the cobot's end-effector. These components, receiving a goal from the
user, traverse a collision-free set of waypoints in a coordinated manner, while
avoiding static and dynamic obstacles through an obstacle avoidance unit and a
novel human guidance planner. With this aim, we also present a legs tracking
algorithm that utilizes 2D LiDAR sensors integrated into the mobile base to
monitor the human pose. Additionally, we introduce an adaptive pulling planner
responsible for guiding the individual back to the intended path if they veer
off course. This is achieved by establishing a target arm end-effector position
and dynamically adjusting the impedance parameters in real-time through a
impedance tuning unit. To validate the framework we present a set of
experiments both in laboratory settings with 12 healthy blindfolded subjects
and a proof-of-concept demonstration in a real-world scenario.","Pietro Balatti, Idil Ozdamar, Doganay Sirintuna, Luca Fortini, Mattia Leonori, Juan M. Gandarias, Arash Ajoudani",2023-10-23T08:46:14Z,2023-10-23T08:46:14Z,http://arxiv.org/abs/2310.14705v1,http://arxiv.org/pdf/2310.14705v1.pdf,all:robot arm AND all:mobile base AND submittedDate:[202309062236 TO 202509052236],2023
"EdgeAISim: A Toolkit for Simulation and Modelling of AI Models in Edge
  Computing Environments","To meet next-generation IoT application demands, edge computing moves
processing power and storage closer to the network edge to minimise latency and
bandwidth utilisation. Edge computing is becoming popular as a result of these
benefits, but resource management is still challenging. Researchers are
utilising AI models to solve the challenge of resource management in edge
computing systems. However, existing simulation tools are only concerned with
typical resource management policies, not the adoption and implementation of AI
models for resource management, especially. Consequently, researchers continue
to face significant challenges, making it hard and time-consuming to use AI
models when designing novel resource management policies for edge computing
with existing simulation tools. To overcome these issues, we propose a
lightweight Python-based toolkit called EdgeAISim for the simulation and
modelling of AI models for designing resource management policies in edge
computing environments. In EdgeAISim, we extended the basic components of the
EdgeSimPy framework and developed new AI-based simulation models for task
scheduling, energy management, service migration, network flow scheduling, and
mobility support for edge computing environments. In EdgeAISim, we have
utilised advanced AI models such as Multi-Armed Bandit with Upper Confidence
Bound, Deep Q-Networks, Deep Q-Networks with Graphical Neural Network, and
ActorCritic Network to optimize power usage while efficiently managing task
migration within the edge computing environment. The performance of these
proposed models of EdgeAISim is compared with the baseline, which uses a
worst-fit algorithm-based resource management policy in different settings.
Experimental results indicate that EdgeAISim exhibits a substantial reduction
in power consumption, highlighting the compelling success of power optimization
strategies in EdgeAISim.","Aadharsh Roshan Nandhakumar, Ayush Baranwal, Priyanshukumar Choudhary, Muhammed Golec, Sukhpal Singh Gill",2023-10-09T10:47:36Z,2023-10-09T10:47:36Z,http://arxiv.org/abs/2310.05605v1,http://arxiv.org/pdf/2310.05605v1.pdf,all:robot arm AND all:mobile base AND submittedDate:[202309062236 TO 202509052236],2023
MR6D: Benchmarking 6D Pose Estimation for Mobile Robots,"Existing 6D pose estimation datasets primarily focus on small household
objects typically handled by robot arm manipulators, limiting their relevance
to mobile robotics. Mobile platforms often operate without manipulators,
interact with larger objects, and face challenges such as long-range
perception, heavy self-occlusion, and diverse camera perspectives. While recent
models generalize well to unseen objects, evaluations remain confined to
household-like settings that overlook these factors. We introduce MR6D, a
dataset designed for 6D pose estimation for mobile robots in industrial
environments. It includes 92 real-world scenes featuring 16 unique objects
across static and dynamic interactions. MR6D captures the challenges specific
to mobile platforms, including distant viewpoints, varied object
configurations, larger object sizes, and complex occlusion/self-occlusion
patterns. Initial experiments reveal that current 6D pipelines underperform in
these settings, with 2D segmentation being another hurdle. MR6D establishes a
foundation for developing and evaluating pose estimation methods tailored to
the demands of mobile robotics. The dataset is available at
https://huggingface.co/datasets/anas-gouda/mr6d.","Anas Gouda, Shrutarv Awasthi, Christian Blesing, Lokeshwaran Manohar, Frank Hoffmann, Alice Kirchheim",2025-08-19T12:21:34Z,2025-08-19T12:21:34Z,http://arxiv.org/abs/2508.13775v1,http://arxiv.org/pdf/2508.13775v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
A novel autonomous microplastics surveying robot for beach environments,"Microplastics, defined as plastic particles smaller than 5 millimeters, have
become a pervasive environmental contaminant that accumulates on beaches due to
wind patterns and tidal forcing. Detecting microplastics and mapping their
concentration in the wild remains one of the primary challenges in addressing
this environmental issue. This paper introduces a novel robotic platform that
automatically detects and chemically analyzes microplastics on beach surfaces.
This mobile manipulator system scans areas for microplastics using a camera
mounted on the robotic arm's end effector. The system effectively segments
candidate microplastic particles on sand surfaces even in the presence of
organic matter such as leaves and clams. Once a candidate microplastic particle
is detected, the system steers a near-infrared (NIR) spectroscopic sensor onto
the particle using both NIR and visual feedback to chemically analyze it in
real-time. Through experiments in lab and beach environments, the system is
shown to achieve an excellent positional precision in manipulation control and
high microplastic classification accuracy.","Hassan Iqbal, Kobiny Rex, Joseph Shirley, Carlos Baiz, Christian Claudel",2025-08-04T23:20:00Z,2025-08-04T23:20:00Z,http://arxiv.org/abs/2508.02952v1,http://arxiv.org/pdf/2508.02952v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
"ULC: A Unified and Fine-Grained Controller for Humanoid
  Loco-Manipulation","Loco-Manipulation for humanoid robots aims to enable robots to integrate
mobility with upper-body tracking capabilities. Most existing approaches adopt
hierarchical architectures that decompose control into isolated upper-body
(manipulation) and lower-body (locomotion) policies. While this decomposition
reduces training complexity, it inherently limits coordination between
subsystems and contradicts the unified whole-body control exhibited by humans.
We demonstrate that a single unified policy can achieve a combination of
tracking accuracy, large workspace, and robustness for humanoid
loco-manipulation. We propose the Unified Loco-Manipulation Controller (ULC), a
single-policy framework that simultaneously tracks root velocity, root height,
torso rotation, and dual-arm joint positions in an end-to-end manner, proving
the feasibility of unified control without sacrificing performance. We achieve
this unified control through key technologies: sequence skill acquisition for
progressive learning complexity, residual action modeling for fine-grained
control adjustments, command polynomial interpolation for smooth motion
transitions, random delay release for robustness to deploy variations, load
randomization for generalization to external disturbances, and
center-of-gravity tracking for providing explicit policy gradients to maintain
stability. We validate our method on the Unitree G1 humanoid robot with 3-DOF
(degrees-of-freedom) waist. Compared with strong baselines, ULC shows better
tracking performance to disentangled methods and demonstrating larger workspace
coverage. The unified dual-arm tracking enables precise manipulation under
external loads while maintaining coordinated whole-body control for complex
loco-manipulation tasks.","Wandong Sun, Luying Feng, Baoshi Cao, Yang Liu, Yaochu Jin, Zongwu Xie",2025-07-09T14:44:52Z,2025-07-09T14:44:52Z,http://arxiv.org/abs/2507.06905v1,http://arxiv.org/pdf/2507.06905v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
"A comprehensive control architecture for semi-autonomous dual-arm robots
  in agriculture settings","The adoption of mobile robotic platforms in complex environments, such as
agricultural settings, requires these systems to exhibit a flexible yet
effective architecture that integrates perception and control. In such
scenarios, several tasks need to be accomplished simultaneously, ranging from
managing robot limits to performing operational tasks and handling human
inputs. The purpose of this paper is to present a comprehensive control
architecture for achieving complex tasks such as robotized harvesting in
vineyards within the framework of the European project CANOPIES. In detail, a
16-DOF dual-arm mobile robot is employed, controlled via a Hierarchical
Quadratic Programming (HQP) approach capable of handling both equality and
inequality constraints at various priorities to harvest grape bunches selected
by the perception system developed within the project. Furthermore, given the
complexity of the scenario and the uncertainty in the perception system, which
could potentially lead to collisions with the environment, the handling of
interaction forces is necessary. Remarkably, this was achieved using the same
HQP framework. This feature is further leveraged to enable semi-autonomous
operations, allowing a human operator to assist the robotic counterpart in
completing harvesting tasks. Finally, the obtained results are validated
through extensive testing conducted first in a laboratory environment to prove
individual functionalities, then in a real vineyard, encompassing both
autonomous and semi-autonomous grape harvesting operations.","Jozsef Palmieri, Paolo Di Lillo, Stefano Chiaverini, Alessandro Marino",2025-06-30T10:54:43Z,2025-06-30T10:54:43Z,http://arxiv.org/abs/2506.23723v1,http://arxiv.org/pdf/2506.23723v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
"HARMONI: Haptic-Guided Assistance for Unified Robotic Tele-Manipulation
  and Tele-Navigation","Shared control, which combines human expertise with autonomous assistance, is
critical for effective teleoperation in complex environments. While recent
advances in haptic-guided teleoperation have shown promise, they are often
limited to simplified tasks involving 6- or 7-DoF manipulators and rely on
separate control strategies for navigation and manipulation. This increases
both cognitive load and operational overhead. In this paper, we present a
unified tele-mobile manipulation framework that leverages haptic-guided shared
control. The system integrates a 9-DoF follower mobile manipulator and a 7-DoF
leader robotic arm, enabling seamless transitions between tele-navigation and
tele-manipulation through real-time haptic feedback. A user study with 20
participants under real-world conditions demonstrates that our framework
significantly improves task accuracy and efficiency without increasing
cognitive load. These findings highlight the potential of haptic-guided shared
control for enhancing operator performance in demanding teleoperation
scenarios.","V. Sripada, A. Khan, J. Föcker, S. Parsa, Susmitha P, H Maior, A. Ghalamzan-E",2025-06-16T17:11:34Z,2025-06-16T17:11:34Z,http://arxiv.org/abs/2506.13704v1,http://arxiv.org/pdf/2506.13704v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
Heavy lifting tasks via haptic teleoperation of a wheeled humanoid,"Humanoid robots can support human workers in physically demanding
environments by performing tasks that require whole-body coordination, such as
lifting and transporting heavy objects.These tasks, which we refer to as
Dynamic Mobile Manipulation (DMM), require the simultaneous control of
locomotion, manipulation, and posture under dynamic interaction forces. This
paper presents a teleoperation framework for DMM on a height-adjustable wheeled
humanoid robot for carrying heavy payloads. A Human-Machine Interface (HMI)
enables whole-body motion retargeting from the human pilot to the robot by
capturing the motion of the human and applying haptic feedback. The pilot uses
body motion to regulate robot posture and locomotion, while arm movements guide
manipulation.Real time haptic feedback delivers end effector wrenches and
balance related cues, closing the loop between human perception and robot
environment interaction. We evaluate the different telelocomotion mappings that
offer varying levels of balance assistance, allowing the pilot to either
manually or automatically regulate the robot's lean in response to
payload-induced disturbances. The system is validated in experiments involving
dynamic lifting of barbells and boxes up to 2.5 kg (21% of robot mass),
demonstrating coordinated whole-body control, height variation, and disturbance
handling under pilot guidance. Video demo can be found at:
https://youtu.be/jF270_bG1h8?feature=shared","Amartya Purushottam, Jack Yan, Christopher Yu, Joao Ramos",2025-05-26T05:31:44Z,2025-05-26T05:31:44Z,http://arxiv.org/abs/2505.19530v1,http://arxiv.org/pdf/2505.19530v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
"MIHRaGe: A Mixed-Reality Interface for Human-Robot Interaction via
  Gaze-Oriented Control","Individuals with upper limb mobility impairments often require assistive
technologies to perform activities of daily living. While gaze-tracking has
emerged as a promising method for robotic assistance, existing solutions lack
sufficient feedback mechanisms, leading to uncertainty in user intent
recognition and reduced adaptability. This paper presents the MIHRAGe
interface, an integrated system that combines gaze-tracking, robotic
assistance, and a mixed-reality to create an immersive environment for
controlling the robot using only eye movements. The system was evaluated
through an experimental protocol involving four participants, assessing gaze
accuracy, robotic positioning precision, and the overall success of a pick and
place task. Results showed an average gaze fixation error of 1.46 cm, with
individual variations ranging from 1.28 cm to 2.14 cm. The robotic arm
demonstrated an average positioning error of +-1.53 cm, with discrepancies
attributed to interface resolution and calibration constraints. In a pick and
place task, the system achieved a success rate of 80%, highlighting its
potential for improving accessibility in human-robot interaction with visual
feedback to the user.","Rafael R. Baptista, Nina R. Gerszberg, Ricardo V. Godoy, Gustavo J. G. Lahr",2025-05-06T19:08:53Z,2025-05-06T19:08:53Z,http://arxiv.org/abs/2505.03929v1,http://arxiv.org/pdf/2505.03929v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2025
"KITchen: A Real-World Benchmark and Dataset for 6D Object Pose
  Estimation in Kitchen Environments","Despite the recent progress on 6D object pose estimation methods for robotic
grasping, a substantial performance gap persists between the capabilities of
these methods on existing datasets and their efficacy in real-world grasping
and mobile manipulation tasks, particularly when robots rely solely on their
monocular egocentric field of view (FOV). Existing real-world datasets
primarily focus on table-top grasping scenarios, where a robot arm is placed in
a fixed position and the objects are centralized within the FOV of fixed
external camera(s). Assessing performance on such datasets may not accurately
reflect the challenges encountered in everyday grasping and mobile manipulation
tasks within kitchen environments such as retrieving objects from higher
shelves, sinks, dishwashers, ovens, refrigerators, or microwaves. To address
this gap, we present KITchen, a novel benchmark designed specifically for
estimating the 6D poses of objects located in diverse positions within kitchen
settings. For this purpose, we recorded a comprehensive dataset comprising
around 205k real-world RGBD images for 111 kitchen objects captured in two
distinct kitchens, utilizing a humanoid robot with its egocentric perspectives.
Subsequently, we developed a semi-automated annotation pipeline, to streamline
the labeling process of such datasets, resulting in the generation of 2D object
labels, 2D object segmentation masks, and 6D object poses with minimal human
effort. The benchmark, the dataset, and the annotation pipeline will be
publicly available at https://kitchen-dataset.github.io/KITchen.","Abdelrahman Younes, Tamim Asfour",2024-03-24T17:00:01Z,2024-12-17T11:08:51Z,http://arxiv.org/abs/2403.16238v3,http://arxiv.org/pdf/2403.16238v3.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
"Autonomous Monitoring of Pharmaceutical R&D Laboratories with 6 Axis Arm
  Equipped Quadruped Robot and Generative AI: A Preliminary Study","This paper presents a proof-of-concept study that examines the utilization of
generative AI and mobile robotics for autonomous laboratory monitoring in the
pharmaceutical R&D laboratory. The study investigates the potential advantages
of anomaly detection and automated reporting by multi-modal model and Vision
Foundation Model (VFM), which have the potential to enhance compliance and
safety in laboratory environments. Additionally, the paper discusses the
current limitations of the generative AI approach and proposes future
directions for its application in lab monitoring.","Shunichi Hato, Nozomi Ogawa",2024-03-15T08:51:38Z,2024-03-15T08:51:38Z,http://arxiv.org/abs/2403.10108v1,http://arxiv.org/pdf/2403.10108v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
"SpaceHopper: A Small-Scale Legged Robot for Exploring Low-Gravity
  Celestial Bodies","We present SpaceHopper, a three-legged, small-scale robot designed for future
mobile exploration of asteroids and moons. The robot weighs 5.2kg and has a
body size of 245mm while using space-qualifiable components. Furthermore,
SpaceHopper's design and controls make it well-adapted for investigating
dynamic locomotion modes with extended flight-phases. Instead of gyroscopes or
fly-wheels, the system uses its three legs to reorient the body during flight
in preparation for landing. We control the leg motion for reorientation using
Deep Reinforcement Learning policies. In a simulation of Ceres' gravity
(0.029g), the robot can reliably jump to commanded positions up to 6m away. Our
real-world experiments show that SpaceHopper can successfully reorient to a
safe landing orientation within 9.7 degree inside a rotational gimbal and jump
in a counterweight setup in Earth's gravity. Overall, we consider SpaceHopper
an important step towards controlled jumping locomotion in low-gravity
environments.","Alexander Spiridonov, Fabio Buehler, Moriz Berclaz, Valerio Schelbert, Jorit Geurts, Elena Krasnova, Emma Steinke, Jonas Toma, Joschua Wuethrich, Recep Polat, Wim Zimmermann, Philip Arm, Nikita Rudin, Hendrik Kolvenbach, Marco Hutter",2024-03-05T10:03:21Z,2024-03-05T10:03:21Z,http://arxiv.org/abs/2403.02831v1,http://arxiv.org/pdf/2403.02831v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
"phloSAR: a Portable, High-Flow Pressure Supply and Regulator Enabling
  Untethered Operation of Large Pneumatic Soft Robots","Pneumatic actuation benefits soft robotics by facilitating compliance,
enabling large volume change, and concentrating actuator weight away from the
end-effector. However, portability is compromised when pneumatic actuators are
tethered to cumbersome air and power supplies. While there are existing options
for portable pneumatic systems, they are limited in dynamic capabilities,
constraining their applicability to low pressure and/or small-volume soft
robots. In this work, we propose a portable, high-flow pressure supply and
regulator (phloSAR) for use in untethered, weight-constrained, dynamic soft
robot applications. PhloSAR leverages high-flow proportional valves, an
integrated pressure reservoir, and Venturi vacuum generation to achieve
portability and dynamic performance. We present a set of models that describe
the system dynamics, experimentally validate them on physical hardware, and
discuss the influence of design parameters on system operation. Lastly, we
integrate a proof-of-concept prototype with a soft robot arm mounted on an
aerial vehicle to demonstrate the system's applicability to mobile robotics.
Our system enables new opportunities in mobile soft robotics by making
untethered pneumatic supply and regulation available to a wider range of soft
robots.","Maxwell Ahlquist, Rianna Jitosho, Jiawen Bao, Allison M. Okamura",2024-03-02T04:05:36Z,2024-03-02T04:05:36Z,http://arxiv.org/abs/2403.01086v1,http://arxiv.org/pdf/2403.01086v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
"Multiple Ways of Working with Users to Develop Physically Assistive
  Robots","Despite the growth of physically assistive robotics (PAR) research over the
last decade, nearly half of PAR user studies do not involve participants with
the target disabilities. There are several reasons for this -- recruitment
challenges, small sample sizes, and transportation logistics -- all influenced
by systemic barriers that people with disabilities face. However, it is
well-established that working with end-users results in technology that better
addresses their needs and integrates with their lived circumstances. In this
paper, we reflect on multiple approaches we have taken to working with people
with motor impairments across the design, development, and evaluation of three
PAR projects: (a) assistive feeding with a robot arm; (b) assistive
teleoperation with a mobile manipulator; and (c) shared control with a robot
arm. We discuss these approaches to working with users along three dimensions
-- individual vs. community-level insight, logistic burden on end-users vs.
researchers, and benefit to researchers vs. community -- and share
recommendations for how other PAR researchers can incorporate users into their
work.","Amal Nanavati, Max Pascher, Vinitha Ranganeni, Ethan K. Gordon, Taylor Kessler Faulkner, Siddhartha S. Srinivasa, Maya Cakmak, Patrícia Alves-Oliveira, Jens Gerken",2024-03-01T12:15:54Z,2024-03-07T07:42:22Z,http://arxiv.org/abs/2403.00489v2,http://arxiv.org/pdf/2403.00489v2.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
"The GREENBOT dataset: Multimodal mobile robotic dataset for a typical
  Mediterranean greenhouse","This paper introduces an innovative dataset specifically crafted for
challenging agricultural settings (a greenhouse), where achieving precise
localization is of paramount importance. The dataset was gathered using a
mobile platform equipped with a set of sensors typically used in mobile robots,
as it was moved through all the corridors of a typical Mediterranean greenhouse
featuring tomato crop. This dataset presents a unique opportunity for
constructing detailed 3D models of plants in such indoor-like space, with
potential applications such as robotized spraying. For the first time to the
best knowledge of authors, a dataset suitable to put at test Simultaneous
Localization and Mapping (SLAM) methods is presented in a greenhouse
environment, which poses unique challenges. The suitability of the dataset for
such goal is assessed by presenting SLAM results with state-of-the-art
algorithms. The dataset is available online in
\url{https://arm.ual.es/arm-group/dataset-greenhouse-2024/}.","Fernando Cañadas-Aránega, Jose Luis Blanco-Claraco, Jose Carlos Moreno, Francisco Rodriguez",2024-02-01T09:08:29Z,2024-02-01T09:08:29Z,http://arxiv.org/abs/2402.00438v1,http://arxiv.org/pdf/2402.00438v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
"Amplifying robotics capacities with a human touch: An immersive
  low-latency panoramic remote system","AI and robotics technologies have witnessed remarkable advancements in the
past decade, revolutionizing work patterns and opportunities in various
domains. The application of these technologies has propelled society towards an
era of symbiosis between humans and machines. To facilitate efficient
communication between humans and intelligent robots, we propose the ""Avatar""
system, an immersive low-latency panoramic human-robot interaction platform. We
have designed and tested a prototype of a rugged mobile platform integrated
with edge computing units, panoramic video capture devices, power batteries,
robot arms, and network communication equipment. Under favorable network
conditions, we achieved a low-latency high-definition panoramic visual
experience with a delay of 357ms. Operators can utilize VR headsets and
controllers for real-time immersive control of robots and devices. The system
enables remote control over vast physical distances, spanning campuses,
provinces, countries, and even continents (New York to Shenzhen). Additionally,
the system incorporates visual SLAM technology for map and trajectory
recording, providing autonomous navigation capabilities. We believe that this
intuitive system platform can enhance efficiency and situational experience in
human-robot collaboration, and with further advancements in related
technologies, it will become a versatile tool for efficient and symbiotic
cooperation between AI and humans.","Junjie Li, Kang Li, Dewei Han, Jian Xu, Zhaoyuan Ma",2024-01-07T06:55:41Z,2024-01-09T04:09:56Z,http://arxiv.org/abs/2401.03398v2,http://arxiv.org/pdf/2401.03398v2.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2024
Safe Reinforcement Learning in a Simulated Robotic Arm,"Reinforcement learning (RL) agents need to explore their environments in
order to learn optimal policies. In many environments and tasks, safety is of
critical importance. The widespread use of simulators offers a number of
advantages, including safe exploration which will be inevitable in cases when
RL systems need to be trained directly in the physical environment (e.g. in
human-robot interaction). The popular Safety Gym library offers three mobile
agent types that can learn goal-directed tasks while considering various safety
constraints. In this paper, we extend the applicability of safe RL algorithms
by creating a customized environment with Panda robotic arm where Safety Gym
algorithms can be tested. We performed pilot experiments with the popular PPO
algorithm comparing the baseline with the constrained version and show that the
constrained version is able to learn the equally good policy while better
complying with safety constraints and taking longer training time as expected.","Luka Kovač, Igor Farkaš",2023-11-28T19:22:16Z,2024-02-28T21:04:12Z,http://arxiv.org/abs/2312.09468v2,http://arxiv.org/pdf/2312.09468v2.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2023
"GREEMA: Proposal and Experimental Verification of Growing Robot by
  Eating Environmental MAterial for Landslide Disaster","In areas that are inaccessible to humans, such as the lunar surface and
landslide sites, there is a need for multiple autonomous mobile robot systems
that can replace human workers. In particular, at landslide sites such as river
channel blockages, robots are required to remove water and sediment from the
site as soon as possible. Conventionally, several construction machines have
been deployed to the site for civil engineering work. However, because of the
large size and weight of conventional construction equipment, it is difficult
to move multiple units of construction equipment to the site, resulting in
significant transportation costs and time. To solve such problems, this study
proposes a novel growing robot by eating environmental material called GREEMA,
which is lightweight and compact during transportation, but can function by
eating on environmental materials once it arrives at the site. GREEMA actively
takes in environmental materials such as water and sediment, uses them as its
structure, and removes them by moving itself. In this paper, we developed and
experimentally verified two types of GREEMAs. First, we developed a fin-type
swimming robot that passively takes water into its body using a water-absorbing
polymer and forms a body to express its swimming function. Second, we
constructed an arm-type robot that eats soil to increase the rigidity of its
body. We discuss the results of these two experiments from the viewpoint of
Explicit-Implicit control and describe the design theory of GREEMA.","Yusuke Tsunoda, Yuya Sato, Koichi Osuka",2023-11-02T09:16:15Z,2023-11-02T09:16:15Z,http://arxiv.org/abs/2311.01107v1,http://arxiv.org/pdf/2311.01107v1.pdf,all:robot arm AND all:mobile robot AND submittedDate:[202309062236 TO 202509052236],2023
