title,summary,authors,published,updated,url,pdf_url,matched_query,year
"Robotic Monitoring of Colorimetric Leaf Sensors for Precision
  Agriculture","Common remote sensing modalities (RGB, multispectral, hyperspectral imaging
or LiDAR) are often used to indirectly measure crop health and do not directly
capture plant stress indicators. Commercially available direct leaf sensors are
bulky, powered electronics that are expensive and interfere with crop growth.
In contrast, low-cost, passive and bio-degradable leaf sensors offer an
opportunity to advance real-time monitoring as they directly interface with the
crop surface while not interfering with crop growth. To this end, we co-design
a sensor-detector system, where the sensor is a passive colorimetric leaf
sensor that directly measures crop health in a precision agriculture setting,
and the detector autonomously obtains optical signals from these leaf sensors.
The detector comprises a low size weight and power (SWaP) mobile ground robot
with an onboard monocular RGB camera and object detector to localize each leaf
sensor, as well as a hyperspectral camera with a motorized mirror and halogen
light to acquire hyperspectral images. The sensor's crop health-dependent
optical signals can be extracted from the hyperspectral images. The
proof-of-concept system is demonstrated in row-crop environments both indoors
and outdoors where it is able to autonomously navigate, locate and obtain a
hyperspectral image of all leaf sensors present, and acquire interpretable
spectral resonance with 80 $\%$ accuracy within a required retrieval distance
from the sensor.","Malakhi Hopkins, Alice Kate Li, Shobhita Kramadhati, Jackson Arnold, Akhila Mallavarapu, Chavez Lawrence, Varun Murali, Sanjeev J. Koppal, Cherie R. Kagan, Vijay Kumar",2025-05-20T04:26:45Z,2025-07-18T06:12:42Z,http://arxiv.org/abs/2505.13916v2,http://arxiv.org/pdf/2505.13916v2.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Toward Real-World Cooperative and Competitive Soccer with Quadrupedal
  Robot Teams","Achieving coordinated teamwork among legged robots requires both fine-grained
locomotion control and long-horizon strategic decision-making. Robot soccer
offers a compelling testbed for this challenge, combining dynamic, competitive,
and multi-agent interactions. In this work, we present a hierarchical
multi-agent reinforcement learning (MARL) framework that enables fully
autonomous and decentralized quadruped robot soccer. First, a set of highly
dynamic low-level skills is trained for legged locomotion and ball
manipulation, such as walking, dribbling, and kicking. On top of these, a
high-level strategic planning policy is trained with Multi-Agent Proximal
Policy Optimization (MAPPO) via Fictitious Self-Play (FSP). This learning
framework allows agents to adapt to diverse opponent strategies and gives rise
to sophisticated team behaviors, including coordinated passing, interception,
and dynamic role allocation. With an extensive ablation study, the proposed
learning method shows significant advantages in the cooperative and competitive
multi-agent soccer game. We deploy the learned policies to real quadruped
robots relying solely on onboard proprioception and decentralized localization,
with the resulting system supporting autonomous robot-robot and robot-human
soccer matches on indoor and outdoor soccer courts.","Zhi Su, Yuman Gao, Emily Lukas, Yunfei Li, Jiaze Cai, Faris Tulbah, Fei Gao, Chao Yu, Zhongyu Li, Yi Wu, Koushil Sreenath",2025-05-20T02:20:54Z,2025-08-30T02:08:59Z,http://arxiv.org/abs/2505.13834v2,http://arxiv.org/pdf/2505.13834v2.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Depth Transfer: Learning to See Like a Simulator for Real-World Drone
  Navigation","Sim-to-real transfer is a fundamental challenge in robot reinforcement
learning. Discrepancies between simulation and reality can significantly impair
policy performance, especially if it receives high-dimensional inputs such as
dense depth estimates from vision. We propose a novel depth transfer method
based on domain adaptation to bridge the visual gap between simulated and
real-world depth data. A Variational Autoencoder (VAE) is first trained to
encode ground-truth depth images from simulation into a latent space, which
serves as input to a reinforcement learning (RL) policy. During deployment, the
encoder is refined to align stereo depth images with this latent space,
enabling direct policy transfer without fine-tuning. We apply our method to the
task of autonomous drone navigation through cluttered environments. Experiments
in IsaacGym show that our method nearly doubles the obstacle avoidance success
rate when switching from ground-truth to stereo depth input. Furthermore, we
demonstrate successful transfer to the photo-realistic simulator AvoidBench
using only IsaacGym-generated stereo data, achieving superior performance
compared to state-of-the-art baselines. Real-world evaluations in both indoor
and outdoor environments confirm the effectiveness of our approach, enabling
robust and generalizable depth-based navigation across diverse domains.","Hang Yu, Christophe De Wagter, Guido C. H. E de Croon",2025-05-18T13:53:53Z,2025-05-18T13:53:53Z,http://arxiv.org/abs/2505.12428v1,http://arxiv.org/pdf/2505.12428v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Real-Time Spatial Reasoning by Mobile Robots for Reconstruction and
  Navigation in Dynamic LiDAR Scenes","Our brain has an inner global positioning system which enables us to sense
and navigate 3D spaces in real time. Can mobile robots replicate such a
biological feat in a dynamic environment? We introduce the first spatial
reasoning framework for real-time surface reconstruction and navigation that is
designed for outdoor LiDAR scanning data captured by ground mobile robots and
capable of handling moving objects such as pedestrians. Our
reconstruction-based approach is well aligned with the critical cellular
functions performed by the border vector cells (BVCs) over all layers of the
medial entorhinal cortex (MEC) for surface sensing and tracking. To address the
challenges arising from blurred boundaries resulting from sparse single-frame
LiDAR points and outdated data due to object movements, we integrate real-time
single-frame mesh reconstruction, via visibility reasoning, with robot
navigation assistance through on-the-fly 3D free space determination. This
enables continuous and incremental updates of the scene and free space across
multiple frames. Key to our method is the utilization of line-of-sight (LoS)
vectors from LiDAR, which enable real-time surface normal estimation, as well
as robust and instantaneous per-voxel free space updates. We showcase two
practical applications: real-time 3D scene reconstruction and autonomous
outdoor robot navigation in real-world conditions. Comprehensive experiments on
both synthetic and real scenes highlight our method's superiority in speed and
quality over existing real-time LiDAR processing approaches.","Pengdi Huang, Mingyang Wang, Huan Tian, Minglun Gong, Hao Zhang, Hui Huang",2025-05-18T07:12:51Z,2025-05-18T07:12:51Z,http://arxiv.org/abs/2505.12267v1,http://arxiv.org/pdf/2505.12267v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Gaussian Splatting as a Unified Representation for Autonomy in
  Unstructured Environments","In this work, we argue that Gaussian splatting is a suitable unified
representation for autonomous robot navigation in large-scale unstructured
outdoor environments. Such environments require representations that can
capture complex structures while remaining computationally tractable for
real-time navigation. We demonstrate that the dense geometric and photometric
information provided by a Gaussian splatting representation is useful for
navigation in unstructured environments. Additionally, semantic information can
be embedded in the Gaussian map to enable large-scale task-driven navigation.
From the lessons learned through our experiments, we highlight several
challenges and opportunities arising from the use of such a representation for
robot autonomy.","Dexter Ong, Yuezhan Tao, Varun Murali, Igor Spasojevic, Vijay Kumar, Pratik Chaudhari",2025-05-17T02:49:13Z,2025-05-17T02:49:13Z,http://arxiv.org/abs/2505.11794v1,http://arxiv.org/pdf/2505.11794v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"Technical Report for ICRA 2025 GOOSE 2D Semantic Segmentation Challenge:
  Boosting Off-Road Segmentation via Photometric Distortion and Exponential
  Moving Average","We report on the application of a high-capacity semantic segmentation
pipeline to the GOOSE 2D Semantic Segmentation Challenge for unstructured
off-road environments. Using a FlashInternImage-B backbone together with a
UPerNet decoder, we adapt established techniques, rather than designing new
ones, to the distinctive conditions of off-road scenes. Our training recipe
couples strong photometric distortion augmentation (to emulate the wide
lighting variations of outdoor terrain) with an Exponential Moving Average
(EMA) of weights for better generalization. Using only the GOOSE training
dataset, we achieve 88.8\% mIoU on the validation set.","Wonjune Kim, Lae-kyoung Lee, Su-Yong An",2025-05-17T00:29:17Z,2025-05-17T00:29:17Z,http://arxiv.org/abs/2505.11769v1,http://arxiv.org/pdf/2505.11769v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
SHIELD: Safety on Humanoids via CBFs In Expectation on Learned Dynamics,"Robot learning has produced remarkably effective ``black-box'' controllers
for complex tasks such as dynamic locomotion on humanoids. Yet ensuring dynamic
safety, i.e., constraint satisfaction, remains challenging for such policies.
Reinforcement learning (RL) embeds constraints heuristically through reward
engineering, and adding or modifying constraints requires retraining.
Model-based approaches, like control barrier functions (CBFs), enable runtime
constraint specification with formal guarantees but require accurate dynamics
models. This paper presents SHIELD, a layered safety framework that bridges
this gap by: (1) training a generative, stochastic dynamics residual model
using real-world data from hardware rollouts of the nominal controller,
capturing system behavior and uncertainties; and (2) adding a safety layer on
top of the nominal (learned locomotion) controller that leverages this model
via a stochastic discrete-time CBF formulation enforcing safety constraints in
probability. The result is a minimally-invasive safety layer that can be added
to the existing autonomy stack to give probabilistic guarantees of safety that
balance risk and performance. In hardware experiments on an Unitree G1
humanoid, SHIELD enables safe navigation (obstacle avoidance) through varied
indoor and outdoor environments using a nominal (unknown) RL controller and
onboard perception.","Lizhi Yang, Blake Werner, Ryan K. Cosner, David Fridovich-Keil, Preston Culbertson, Aaron D. Ames",2025-05-16T17:57:03Z,2025-08-01T07:24:37Z,http://arxiv.org/abs/2505.11494v2,http://arxiv.org/pdf/2505.11494v2.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"GRoQ-LoCO: Generalist and Robot-agnostic Quadruped Locomotion Control
  using Offline Datasets","Recent advancements in large-scale offline training have demonstrated the
potential of generalist policy learning for complex robotic tasks. However,
applying these principles to legged locomotion remains a challenge due to
continuous dynamics and the need for real-time adaptation across diverse
terrains and robot morphologies. In this work, we propose GRoQ-LoCO, a
scalable, attention-based framework that learns a single generalist locomotion
policy across multiple quadruped robots and terrains, relying solely on offline
datasets. Our approach leverages expert demonstrations from two distinct
locomotion behaviors - stair traversal (non-periodic gaits) and flat terrain
traversal (periodic gaits) - collected across multiple quadruped robots, to
train a generalist model that enables behavior fusion. Crucially, our framework
operates solely on proprioceptive data from all robots without incorporating
any robot-specific encodings. The policy is directly deployable on an Intel i7
nuc, producing low-latency control outputs without any test-time optimization.
Our extensive experiments demonstrate zero-shot transfer across highly diverse
quadruped robots and terrains, including hardware deployment on the Unitree
Go1, a commercially available 12kg robot. Notably, we evaluate challenging
cross-robot training setups where different locomotion skills are unevenly
distributed across robots, yet observe successful transfer of both flat walking
and stair traversal behaviors to all robots at test time. We also show
preliminary walking on Stoch 5, a 70kg quadruped, on flat and outdoor terrains
without requiring any fine tuning. These results demonstrate the potential of
offline, data-driven learning to generalize locomotion across diverse quadruped
morphologies and behaviors.","Narayanan PP, Sarvesh Prasanth Venkatesan, Srinivas Kantha Reddy, Shishir Kolathaya",2025-05-16T08:17:01Z,2025-05-24T18:28:59Z,http://arxiv.org/abs/2505.10973v3,http://arxiv.org/pdf/2505.10973v3.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
Robust 2D lidar-based SLAM in arboreal environments without IMU/GNSS,"Simultaneous localization and mapping (SLAM) approaches for mobile robots
remains challenging in forest or arboreal fruit farming environments, where
tree canopies obstruct Global Navigation Satellite Systems (GNSS) signals.
Unlike indoor settings, these agricultural environments possess additional
challenges due to outdoor variables such as foliage motion and illumination
variability. This paper proposes a solution based on 2D lidar measurements,
which requires less processing and storage, and is more cost-effective, than
approaches that employ 3D lidars. Utilizing the modified Hausdorff distance
(MHD) metric, the method can solve the scan matching robustly and with high
accuracy without needing sophisticated feature extraction. The method's
robustness was validated using public datasets and considering various metrics,
facilitating meaningful comparisons for future research. Comparative
evaluations against state-of-the-art algorithms, particularly A-LOAM, show that
the proposed approach achieves lower positional and angular errors while
maintaining higher accuracy and resilience in GNSS-denied settings. This work
contributes to the advancement of precision agriculture by enabling reliable
and autonomous navigation in challenging outdoor environments.","Paola Nazate-Burgos, Miguel Torres-Torriti, Sergio Aguilera-Marinovic, Tito Arévalo, Shoudong Huang, Fernando Auat Cheein",2025-05-16T04:39:48Z,2025-05-16T04:39:48Z,http://arxiv.org/abs/2505.10847v1,http://arxiv.org/pdf/2505.10847v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
Large-Scale Gaussian Splatting SLAM,"The recently developed Neural Radiance Fields (NeRF) and 3D Gaussian
Splatting (3DGS) have shown encouraging and impressive results for visual SLAM.
However, most representative methods require RGBD sensors and are only
available for indoor environments. The robustness of reconstruction in
large-scale outdoor scenarios remains unexplored. This paper introduces a
large-scale 3DGS-based visual SLAM with stereo cameras, termed LSG-SLAM. The
proposed LSG-SLAM employs a multi-modality strategy to estimate prior poses
under large view changes. In tracking, we introduce feature-alignment warping
constraints to alleviate the adverse effects of appearance similarity in
rendering losses. For the scalability of large-scale scenarios, we introduce
continuous Gaussian Splatting submaps to tackle unbounded scenes with limited
memory. Loops are detected between GS submaps by place recognition and the
relative pose between looped keyframes is optimized utilizing rendering and
feature warping losses. After the global optimization of camera poses and
Gaussian points, a structure refinement module enhances the reconstruction
quality. With extensive evaluations on the EuRoc and KITTI datasets, LSG-SLAM
achieves superior performance over existing Neural, 3DGS-based, and even
traditional approaches. Project page: https://lsg-slam.github.io.","Zhe Xin, Chenyang Wu, Penghui Huang, Yanyong Zhang, Yinian Mao, Guoquan Huang",2025-05-15T03:00:32Z,2025-05-15T03:00:32Z,http://arxiv.org/abs/2505.09915v1,http://arxiv.org/pdf/2505.09915v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"NavDP: Learning Sim-to-Real Navigation Diffusion Policy with Privileged
  Information Guidance","Learning navigation in dynamic open-world environments is an important yet
challenging skill for robots. Most previous methods rely on precise
localization and mapping or learn from expensive real-world demonstrations. In
this paper, we propose the Navigation Diffusion Policy (NavDP), an end-to-end
framework trained solely in simulation and can zero-shot transfer to different
embodiments in diverse real-world environments. The key ingredient of NavDP's
network is the combination of diffusion-based trajectory generation and a
critic function for trajectory selection, which are conditioned on only local
observation tokens encoded from a shared policy transformer. Given the
privileged information of the global environment in simulation, we scale up the
demonstrations of good quality to train the diffusion policy and formulate the
critic value function targets with contrastive negative samples. Our
demonstration generation approach achieves about 2,500 trajectories/GPU per
day, 20$\times$ more efficient than real-world data collection, and results in
a large-scale navigation dataset with 363.2km trajectories across 1244 scenes.
Trained with this simulation dataset, NavDP achieves state-of-the-art
performance and consistently outstanding generalization capability on
quadruped, wheeled, and humanoid robots in diverse indoor and outdoor
environments. In addition, we present a preliminary attempt at using Gaussian
Splatting to make in-domain real-to-sim fine-tuning to further bridge the
sim-to-real gap. Experiments show that adding such real-to-sim data can improve
the success rate by 30\% without hurting its generalization capability.","Wenzhe Cai, Jiaqi Peng, Yuqiang Yang, Yujian Zhang, Meng Wei, Hanqing Wang, Yilun Chen, Tai Wang, Jiangmiao Pang",2025-05-13T16:20:28Z,2025-05-15T18:11:03Z,http://arxiv.org/abs/2505.08712v2,http://arxiv.org/pdf/2505.08712v2.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"TPT-Bench: A Large-Scale, Long-Term and Robot-Egocentric Dataset for
  Benchmarking Target Person Tracking","Tracking a target person from robot-egocentric views is crucial for
developing autonomous robots that provide continuous personalized assistance or
collaboration in Human-Robot Interaction (HRI) and Embodied AI. However, most
existing target person tracking (TPT) benchmarks are limited to controlled
laboratory environments with few distractions, clean backgrounds, and
short-term occlusions. In this paper, we introduce a large-scale dataset
designed for TPT in crowded and unstructured environments, demonstrated through
a robot-person following task. The dataset is collected by a human pushing a
sensor-equipped cart while following a target person, capturing human-like
following behavior and emphasizing long-term tracking challenges, including
frequent occlusions and the need for re-identification from numerous
pedestrians. It includes multi-modal data streams, including odometry, 3D
LiDAR, IMU, panoramic images, and RGB-D images, along with exhaustively
annotated 2D bounding boxes of the target person across 48 sequences, both
indoors and outdoors. Using this dataset and visual annotations, we perform
extensive experiments with existing SOTA TPT methods, offering a thorough
analysis of their limitations and suggesting future research directions.","Hanjing Ye, Yu Zhan, Weixi Situ, Guangcheng Chen, Jingwen Yu, Ziqi Zhao, Kuanqi Cai, Arash Ajoudani, Hong Zhang",2025-05-12T11:10:24Z,2025-07-09T13:47:58Z,http://arxiv.org/abs/2505.07446v2,http://arxiv.org/pdf/2505.07446v2.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"CityNavAgent: Aerial Vision-and-Language Navigation with Hierarchical
  Semantic Planning and Global Memory","Aerial vision-and-language navigation (VLN), requiring drones to interpret
natural language instructions and navigate complex urban environments, emerges
as a critical embodied AI challenge that bridges human-robot interaction, 3D
spatial reasoning, and real-world deployment. Although existing ground VLN
agents achieved notable results in indoor and outdoor settings, they struggle
in aerial VLN due to the absence of predefined navigation graphs and the
exponentially expanding action space in long-horizon exploration. In this work,
we propose \textbf{CityNavAgent}, a large language model (LLM)-empowered agent
that significantly reduces the navigation complexity for urban aerial VLN.
Specifically, we design a hierarchical semantic planning module (HSPM) that
decomposes the long-horizon task into sub-goals with different semantic levels.
The agent reaches the target progressively by achieving sub-goals with
different capacities of the LLM. Additionally, a global memory module storing
historical trajectories into a topological graph is developed to simplify
navigation for visited targets. Extensive benchmark experiments show that our
method achieves state-of-the-art performance with significant improvement.
Further experiments demonstrate the effectiveness of different modules of
CityNavAgent for aerial VLN in continuous city environments. The code is
available at \href{https://github.com/VinceOuti/CityNavAgent}{link}.","Weichen Zhang, Chen Gao, Shiquan Yu, Ruiying Peng, Baining Zhao, Qian Zhang, Jinqiang Cui, Xinlei Chen, Yong Li",2025-05-08T20:01:35Z,2025-05-08T20:01:35Z,http://arxiv.org/abs/2505.05622v1,http://arxiv.org/pdf/2505.05622v1.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
Learning to Drive Anywhere with Model-Based Reannotation,"Developing broadly generalizable visual navigation policies for robots is a
significant challenge, primarily constrained by the availability of
large-scale, diverse training data. While curated datasets collected by
researchers offer high quality, their limited size restricts policy
generalization. To overcome this, we explore leveraging abundant, passively
collected data sources, including large volumes of crowd-sourced teleoperation
data and unlabeled YouTube videos, despite their potential for lower quality or
missing action labels. We propose Model-Based ReAnnotation (MBRA), a framework
that utilizes a learned short-horizon, model-based expert model to relabel or
generate high-quality actions for these passive datasets. This relabeled data
is then distilled into LogoNav, a long-horizon navigation policy conditioned on
visual goals or GPS waypoints. We demonstrate that LogoNav, trained using
MBRA-processed data, achieves state-of-the-art performance, enabling robust
navigation over distances exceeding 300 meters in previously unseen indoor and
outdoor environments. Our extensive real-world evaluations, conducted across a
fleet of robots (including quadrupeds) in six cities on three continents,
validate the policy's ability to generalize and navigate effectively even
amidst pedestrians in crowded settings.","Noriaki Hirose, Lydia Ignatova, Kyle Stachowicz, Catherine Glossop, Sergey Levine, Dhruv Shah",2025-05-08T18:43:39Z,2025-05-12T01:50:31Z,http://arxiv.org/abs/2505.05592v2,http://arxiv.org/pdf/2505.05592v2.pdf,all:outdoor AND all:robot AND submittedDate:[202309062228 TO 202509052228],2025
"One Patch to Rule Them All: Transforming Static Patches into Dynamic
  Attacks in the Physical World","Numerous methods have been proposed to generate physical adversarial patches
(PAPs) against real-world machine learning systems. However, each existing PAP
typically supports only a single, fixed attack goal, and switching to a
different objective requires re-generating and re-deploying a new PAP. This
rigidity limits their practicality in dynamic environments like autonomous
driving, where traffic conditions and attack goals can change rapidly. For
example, if no obstacles are present around the target vehicle, the attack may
fail to cause meaningful consequences.
  To overcome this limitation, we propose SwitchPatch, a novel PAP that is
static yet enables dynamic and controllable attack outcomes based on real-time
scenarios. Attackers can alter pre-defined conditions, e.g., by projecting
different natural-color lights onto SwitchPatch to seamlessly switch between
attack goals. Unlike prior work, SwitchPatch does not require re-generation or
re-deployment for different objectives, significantly reducing cost and
complexity. Furthermore, SwitchPatch remains benign when the enabling
conditions are absent, enhancing its stealth.
  We evaluate SwitchPatch on two key tasks: traffic sign recognition
(classification and detection) and depth estimation. First, we conduct
theoretical analysis and empirical studies to demonstrate the feasibility of
SwitchPatch and explore how many goals it can support using techniques like
color light projection and occlusion. Second, we perform simulation-based
experiments and ablation studies to verify its effectiveness and
transferability. Third, we conduct outdoor tests using a Unmanned Ground
Vehicle (UGV) to confirm its robustness in the physical world. Overall,
SwitchPatch introduces a flexible and practical adversarial strategy that can
be adapted to diverse tasks and real-world conditions.","Xingshuo Han, Chen Ling, Shiyi Yao, Haozhao Wang, Hangcheng Liu, Yutong Wu, Shengmin Xu, Changhai Ou, Xinyi Huang, Tianwei Zhang",2025-06-10T06:12:21Z,2025-06-10T06:12:21Z,http://arxiv.org/abs/2506.08482v1,http://arxiv.org/pdf/2506.08482v1.pdf,all:outdoor AND all:UGV AND submittedDate:[202309062228 TO 202509052228],2025
Collection: Datasets from AFAR Challenge,"This paper presents a comprehensive real-world and Digital Twin (DT) dataset
collected as part of the Find A Rover (AFAR) Challenge, organized by the NSF
Aerial Experimentation and Research Platform for Advanced Wireless (AERPAW)
testbed and hosted at the Lake Wheeler Field in Raleigh, North Carolina. The
AFAR Challenge was a competition involving five finalist university teams,
focused on promoting innovation in UAV-assisted radio frequency (RF) source
localization. Participating teams were tasked with designing UAV flight
trajectories and localization algorithms to detect the position of a hidden
unmanned ground vehicle (UGV), also referred to as a rover, emitting wireless
probe signals generated by GNU Radio. The competition was structured to
evaluate solutions in a DT environment first, followed by deployment and
testing in AERPAW's outdoor wireless testbed. For each team, the UGV was placed
at three different positions, resulting in a total of 30 datasets, 15 collected
in a DT simulation environment and 15 in a physical outdoor testbed. Each
dataset contains time-synchronized measurements of received signal strength
(RSS), received signal quality (RSQ), GPS coordinates, UAV velocity, and UAV
orientation (roll, pitch, and yaw). Data is organized into structured folders
by team, environment (DT and real-world), and UGV location. The dataset
supports research in UAV-assisted RF source localization, air-to-ground (A2G)
wireless propagation modeling, trajectory optimization, signal prediction,
autonomous navigation, and DT validation. With approximately 300k
time-synchronized samples collected from real-world experiments, the dataset
provides a substantial foundation for training and evaluating deep learning
(DL) models. Overall, the AFAR dataset serves as a valuable resource for
advancing robust, real-world solutions in UAV-enabled wireless communications
and sensing systems.","Saad Masrur, Ozgur Ozdemir, Anil Gurses, Ismail Guvenc, Mihail L. Sichitiu, Rudra Dutta, Magreth Mushi, homas Zajkowski, Cole Dickerson, Gautham Reddy, Sergio Vargas Villar, Chau-Wai Wong, Baisakhi Chatterjee, Sonali Chaudhari, Zhizhen Li, Yuchen Liu, Paul Kudyba, Haijian Sun, Jaya Sravani Mandapaka, Kamesh Namuduri, Weijie Wang, Fraida Fund",2025-05-11T03:22:48Z,2025-05-11T03:22:48Z,http://arxiv.org/abs/2505.06823v1,http://arxiv.org/pdf/2505.06823v1.pdf,all:outdoor AND all:UGV AND submittedDate:[202309062228 TO 202509052228],2025
"ASAP-MO:Advanced Situational Awareness and Perception for
  Mission-critical Operations","Deploying robotic missions can be challenging due to the complexity of
controlling robots with multiple degrees of freedom, fusing diverse sensory
inputs, and managing communication delays and interferences. In nuclear
inspection, robots can be crucial in assessing environments where human
presence is limited, requiring precise teleoperation and coordination.
Teleoperation requires extensive training, as operators must process multiple
outputs while ensuring safe interaction with critical assets. These challenges
are amplified when operating a fleet of heterogeneous robots across multiple
environments, as each robot may have distinct control interfaces, sensory
systems, and operational constraints. Efficient coordination in such settings
remains an open problem. This paper presents a field report on how we
integrated robot fleet capabilities - including mapping, localization, and
telecommunication - toward a joint mission. We simulated a nuclear inspection
scenario for exposed areas, using lights to represent a radiation source. We
deployed two Unmanned Ground Vehicles (UGVs) tasked with mapping indoor and
outdoor environments while remotely controlled from a single base station.
Despite having distinct operational goals, the robots produced a unified map
output, demonstrating the feasibility of coordinated multi-robot missions. Our
results highlight key operational challenges and provide insights into
improving adaptability and situational awareness in remote robotic deployments.","Veronica Vannini, William Dubois, Olivier Gamache, Jean-Michel Fortin, Nicolas Samson, Effie Daum, François Pomerleau, Edith Brotherton",2025-05-02T19:19:40Z,2025-06-20T15:42:53Z,http://arxiv.org/abs/2505.01547v2,http://arxiv.org/pdf/2505.01547v2.pdf,all:outdoor AND all:UGV AND submittedDate:[202309062228 TO 202509052228],2025
"ShanghaiTech Mapping Robot is All You Need: Robot System for Collecting
  Universal Ground Vehicle Datasets","This paper presents the ShanghaiTech Mapping Robot, a state-of-the-art
unmanned ground vehicle (UGV) designed for collecting comprehensive
multi-sensor datasets to support research in robotics, Simultaneous
Localization and Mapping (SLAM), computer vision, and autonomous driving. The
robot is equipped with a wide array of sensors including RGB cameras, RGB-D
cameras, event-based cameras, IR cameras, LiDARs, mmWave radars, IMUs,
ultrasonic range finders, and a GNSS RTK receiver. The sensor suite is
integrated onto a specially designed mechanical structure with a centralized
power system and a synchronization mechanism to ensure spatial and temporal
alignment of the sensor data. A 16-node on-board computing cluster handles
sensor control, data collection, and storage. We describe the hardware and
software architecture of the robot in detail and discuss the calibration
procedures for the various sensors and investigate the interference for LiDAR
and RGB-D sensors. The capabilities of the platform are demonstrated through an
extensive outdoor dataset collected in a diverse campus environment.
Experiments with two LiDAR-based and two RGB-based SLAM approaches showcase the
potential of the dataset to support development and benchmarking for robotics.
To facilitate research, we make the dataset publicly available along with the
associated robot sensor calibration data:
https://slam-hive.net/wiki/ShanghaiTech_Datasets","Bowen Xu, Xiting Zhao, Delin Feng, Yuanyuan Yang, Sören Schwertfeger",2024-06-24T15:15:25Z,2024-11-14T16:12:56Z,http://arxiv.org/abs/2406.16713v4,http://arxiv.org/pdf/2406.16713v4.pdf,all:outdoor AND all:UGV AND submittedDate:[202309062228 TO 202509052228],2024
"FIT-SLAM -- Fisher Information and Traversability estimation-based
  Active SLAM for exploration in 3D environments","Active visual SLAM finds a wide array of applications in GNSS-Denied
sub-terrain environments and outdoor environments for ground robots. To achieve
robust localization and mapping accuracy, it is imperative to incorporate the
perception considerations in the goal selection and path planning towards the
goal during an exploration mission. Through this work, we propose FIT-SLAM
(Fisher Information and Traversability estimation-based Active SLAM), a new
exploration method tailored for unmanned ground vehicles (UGVs) to explore 3D
environments. This approach is devised with the dual objectives of sustaining
an efficient exploration rate while optimizing SLAM accuracy. Initially, an
estimation of a global traversability map is conducted, which accounts for the
environmental constraints pertaining to traversability. Subsequently, we
propose a goal candidate selection approach along with a path planning method
towards this goal that takes into account the information provided by the
landmarks used by the SLAM backend to achieve robust localization and
successful path execution . The entire algorithm is tested and evaluated first
in a simulated 3D world, followed by a real-world environment and is compared
to pre-existing exploration methods. The results obtained during this
evaluation demonstrate a significant increase in the exploration rate while
effectively minimizing the localization covariance.","Suchetan Saravanan, Corentin Chauffaut, Caroline Chanel, Damien Vivet",2024-01-17T16:46:38Z,2024-01-17T16:46:38Z,http://arxiv.org/abs/2401.09322v1,http://arxiv.org/pdf/2401.09322v1.pdf,all:outdoor AND all:UGV AND submittedDate:[202309062228 TO 202509052228],2024
Haris: an Advanced Autonomous Mobile Robot for Smart Parking Assistance,"This paper presents Haris, an advanced autonomous mobile robot system for
tracking the location of vehicles in crowded car parks using license plate
recognition. The system employs simultaneous localization and mapping (SLAM)
for autonomous navigation and precise mapping of the parking area, eliminating
the need for GPS dependency. In addition, the system utilizes a sophisticated
framework using computer vision techniques for object detection and automatic
license plate recognition (ALPR) for reading and associating license plate
numbers with location data. This information is subsequently synchronized with
a back-end service and made accessible to users via a user-friendly mobile app,
offering effortless vehicle location and alleviating congestion within the
parking facility. The proposed system has the potential to improve the
management of short-term large outdoor parking areas in crowded places such as
sports stadiums. The demo of the robot can be found on
https://youtu.be/ZkTCM35fxa0?si=QjggJuN7M1o3oifx.","Layth Hamad, Muhammad Asif Khan, Hamid Menouar, Fethi Filali, Amr Mohamed",2024-01-31T11:00:26Z,2024-01-31T11:00:26Z,http://arxiv.org/abs/2401.17741v1,http://arxiv.org/pdf/2401.17741v1.pdf,all:outdoor AND all:AMR AND submittedDate:[202309062228 TO 202509052228],2024
